,,,,,,,,,,,,,,,
,N3B,07/11/2016,6.96,5.38,260,NS,2,NS,2.5,,,,,,
,N4,07/11/2016,6.04,5.42,600,NS,4,NS,2.5,,,,,,
,N5,07/11/2016,5.77,6.24,475,NS,12,NS,3.0,,,,,,
,NR1,07/11/2016,6.38,5.38,116,NS,2,NS,2.5,,,,,,
,AC1,07/08/2016,6.85,NS,2900,NS,1100,NS,NS,,,,,,
,AC2,07/08/2016,7.69,NS,2300,NS,1700,NS,NS,,,,,,
,BR1,07/08/2016,5.50,NS,37000,NS,6500,NS,NS,,,,,,
,BR3,07/08/2016,3.86,NS,27000,NS,2300,NS,NS,,,,,,
,BB2,07/07/2016,5.37,NS,780,NS,8,NS,2.5,,,,,,
,BB4,07/07/2016,5.13,NS,27,NS,2,NS,3.0,,,,,,
,CIC3,07/07/2016,6.36,6.29,720,NS,2,NS,4.5,,,,,,
,F1,07/07/2016,5.92,NS,850,NS,4,NS,NS,,,,,,
,F5,07/07/2016,5.70,NS,420,NS,4,NS,NS,,,,,,
,GB1,07/07/2016,6.11,6.21,700,NS,2,NS,4.5,,,,,,
,HC1,07/07/2016,3.36,NS,970,NS,20,NS,NS,,,,,,
,HC2,07/07/2016,3.62,NS,540,NS,10,NS,NS,,,,,,
,HC3,07/07/2016,3.98,NS,340,NS,10,NS,NS,,,,,,
,J1,07/07/2016,6.95,6.85,128,NS,2,NS,3.5,,,,,,
,J10,07/07/2016,6.47,5.89,25,NS,2,NS,3.0,,,,,,
,J11,07/07/2016,6.94,6.26,192,NS,2,NS,3.5,,,,,,
,J12,07/07/2016,6.59,2.29,58,NS,2,NS,3.0,,,,,,
,J14,07/07/2016,5.93,NS,14,NS,4,NS,NS,,,,,,
,J16,07/07/2016,6.77,NS,4,NS,4,NS,NS,,,,,,
,J2,07/07/2016,5.79,5.74,96,NS,2,NS,3.5,,,,,,
,J3,07/07/2016,6.35,5.97,47,NS,2,NS,3.0,,,,,,
,J5,07/07/2016,5.74,4.62,15,NS,2,NS,3.0,,,,,,
,J7,07/07/2016,7.95,4.60,176,NS,2,NS,2.5,,,,,,
,J8,07/07/2016,5.91,4.95,112,NS,2,NS,3.0,,,,,,
,J9A,07/07/2016,6.01,5.45,96,NS,2,NS,3.5,,,,,,
,JA1,07/07/2016,11.06,6.28,330,NS,2,NS,3.0,,,,,,
,N16,07/07/2016,7.96,6.84,92,NS,2,NS,6.5,,,,,,
,N9,07/07/2016,6.78,7.27,100,NS,2,NS,5.5,,,,,,
,N9A,07/07/2016,6.90,7.31,108,NS,2,NS,6.0,,,,,,
,PB2,07/07/2016,10.22,NS,28,NS,4,NS,2.0,,,,,,
,PB3,07/07/2016,5.38,NS,3,NS,12,NS,3.5,,,,,,
,SP2,07/07/2016,6.39,NS,3,NS,2,NS,3.5,,,,,,
,TB1,07/07/2016,3.68,NS,42,NS,18,NS,5.0,,,,,,
,TB2,07/07/2016,NS,NS,11,NS,10,NS,3.0,,,,,,
,CIC2,07/06/2016,6.66,NS,3900,NS,50,NS,NS,,,,,,
,G2,07/06/2016,7.30,6.43,144,NS,6,NS,5.0,,,,,,
,GC3,07/06/2016,8.10,8.05,45,108,10,70,NS,,,,,,
,GC4,07/06/2016,7.93,7.91,280,240,60,60,NS,,,,,,
,GC5,07/06/2016,7.83,7.89,270,200,10,70,NS,,,,,,
,GC6,07/06/2016,7.03,5.80,300,480,70,80,NS,,,,,,
,K1,07/06/2016,5.64,6.39,64,NS,2,NS,5.0,,,,,,
,K2,07/06/2016,6.18,6.23,72,NS,6,NS,5.0,,,,,,
,K3,07/06/2016,5.80,6.05,255,NS,2,NS,5.5,,,,,,
,K4,07/06/2016,6.21,6.17,25,NS,2,NS,4.5,,,,,,
,K5,07/06/2016,6.34,5.82,33,NS,2,NS,4.0,,,,,,
,K5A,07/06/2016,6.15,6.75,50,NS,2,NS,3.5,,,,,,
,K6,07/06/2016,7.84,7.41,69,NS,2,NS,5.0,,,,,,
,N6,07/06/2016,6.41,6.77,35,NS,12,NS,4.5,,,,,,
,N7,07/06/2016,6.75,6.43,84,NS,4,NS,4.0,,,,,,
,N8,07/06/2016,7.42,7.36,42,NS,2,NS,6.0,,,,,,
,NC0,07/06/2016,3.55,3.70,5200,4200,200,210,3.5,,,,,,
,NC1,07/06/2016,3.31,3.31,5900,4800,200,280,2.0,,,,,,
,NC2,07/06/2016,4.97,4.72,5400,3800,130,100,2.5,,,,,,
,NC3,07/06/2016,5.33,5.77,4000,3900,70,80,2.0,,,,,,
,SP1,07/06/2016,6.99,NS,54,NS,10,NS,NS,,,,,,
,BR5,07/05/2016,5.27,NS,2800,NS,370,NS,2.5,,,,,,
,E10,07/05/2016,5.79,5.60,300,NS,2,NS,3.0,,,,,,
,E11,07/05/2016,5.43,NS,1100,NS,108,NS,3.0,,,,,,
,E12,07/05/2016,7.09,NS,480,NS,20,NS,NS,,,,,,
,E13,07/05/2016,4.92,NS,400,NS,240,NS,NS,,,,,,
,E14,07/05/2016,5.07,5.05,1120,NS,124,NS,3.5,,,,,,
,E15,07/05/2016,4.60,4.59,13600,NS,900,NS,2.5,,,,,,
,E2,07/05/2016,5.24,5.35,2900,NS,44,NS,3.0,,,,,,
,E4,07/05/2016,4.90,4.94,112,NS,26,NS,3.0,,,,,,
,E6,07/05/2016,4.90,4.93,660,NS,200,NS,4.0,,,,,,
,E7,07/05/2016,5.42,5.00,780,NS,208,NS,3.5,,,,,,
,E8,07/05/2016,5.54,4.98,820,NS,144,NS,3.0,,,,,,
,FB1,07/05/2016,4.54,4.61,8400,NS,720,NS,2.5,,,,,,
,FLC1,07/05/2016,3.95,3.88,37000,NS,3500,NS,2.5,,,,,,
,FLC2,07/05/2016,4.37,4.73,41000,NS,1200,NS,2.0,,,,,,
,H3,07/05/2016,4.43,4.72,3700,NS,1130,NS,2.5,,,,,,
,HR03,07/05/2016,5.19,NS,52000,NS,2500,NS,NS,,,,,,
,HR1,07/05/2016,6.36,NS,17000,NS,370,NS,NS,,,,,,
,HR2,07/05/2016,3.03,NS,30000,NS,3500,NS,NS,,,,,,
,LN1,07/05/2016,7.61,NS,310,NS,36,NS,2.5,,,,,,
,N1,07/05/2016,5.85,5.21,104,NS,16,NS,2.0,,,,,,
,N3B,07/05/2016,5.42,5.24,112,NS,40,NS,2.0,,,,,,
,N4,07/05/2016,5.60,5.25,560,NS,80,NS,2.0,,,,,,
,N5,07/05/2016,5.63,5.44,84,NS,32,NS,2.5,,,,,,
,NR1,07/05/2016,5.15,5.08,180,NS,46,NS,2.5,,,,,,
,WC1,07/05/2016,3.44,NS,200000,NS,12800,NS,NS,,,,,,
,WC2,07/05/2016,1.18,NS,200000,NS,3100,NS,NS,,,,,,
,WC3,07/05/2016,5.03,NS,8200,NS,520,NS,NS,,,,,,
,AC1,06/30/2016,5.18,NS,2000,NS,368,NS,NS,,,,,,
,AC2,06/30/2016,3.59,NS,2100,NS,160,NS,NS,,,,,,
,BR1,06/30/2016,5.60,NS,2100,NS,200,NS,NS,,,,,,
,BR3,06/30/2016,4.04,NS,2400,NS,36,NS,NS,,,,,,
,E12,06/30/2016,6.07,NS,39,NS,4,NS,NS,,,,,,
,E13,06/30/2016,5.67,NS,82,NS,1,NS,NS,,,,,,
,HR03,06/30/2016,4.51,NS,570,NS,28,NS,NS,,,,,,
,HR1,06/30/2016,5.39,NS,310,NS,4,NS,NS,,,,,,
,HR2,06/30/2016,3.17,NS,600,NS,20,NS,NS,,,,,,
,WC1,06/30/2016,6.77,NS,4000,NS,118,NS,NS,,,,,,
,WC2,06/30/2016,1.77,NS,3800,NS,200,NS,NS,,,,,,
,WC3,06/30/2016,5.63,NS,70,NS,2,NS,NS,,,,,,
,BB2,06/29/2016,0.72,NS,51000,NS,48,NS,2.0,,,,,,
,BB4,06/29/2016,4.15,NS,35000,NS,12,NS,2.5,,,,,,
,CIC2,06/29/2016,3.86,NS,57000,NS,40,NS,NS,,,,,,
,CIC3,06/29/2016,5.45,5.69,6000,NS,62,NS,5.0,,,,,,
,GB1,06/29/2016,6.87,6.72,156,NS,20,NS,4.5,,,,,,
,GC3,06/29/2016,8.17,NS,430,NS,3000,NS,NS,,,,,,
,GC4,06/29/2016,7.94,7.99,500,500,570,180,NS,,,,,,
,GC5,06/29/2016,7.86,NS,570,NS,10,NS,NS,,,,,,
,GC6,06/29/2016,7.45,7.04,3000,2900,10,90,NS,,,,,,
,J1,06/29/2016,6.23,6.47,21,NS,2,NS,3.0,,,,,,
,J10,06/29/2016,6.91,6.70,120,NS,2,NS,3.5,,,,,,
,J11,06/29/2016,12.75,11.08,124,NS,2,NS,3.0,,,,,,
,J12,06/29/2016,5.96,4.41,364,NS,2,NS,3.5,,,,,,
,J2,06/29/2016,5.78,5.36,310,NS,2,NS,3.0,,,,,,
,J3,06/29/2016,7.05,5.61,92,NS,2,NS,3.0,,,,,,
,J5,06/29/2016,8.22,7.23,20,NS,2,NS,3.0,,,,,,
,J7,06/29/2016,5.94,5.43,12400,NS,4,NS,4.0,,,,,,
,J8,06/29/2016,6.60,6.44,590,NS,2,NS,3.5,,,,,,
,J9A,06/29/2016,5.75,5.68,160,NS,2,NS,5.0,,,,,,
,JA1,06/29/2016,5.71,6.15,2200,NS,2,NS,3.5,,,,,,
,N16,06/29/2016,6.58,5.21,12,NS,2,NS,7.5,,,,,,
,N9,06/29/2016,7.20,7.31,92,NS,2,NS,5.0,,,,,,
,N9A,06/29/2016,8.70,8.08,20,NS,2,NS,3.5,,,,,,
,PB2,06/29/2016,8.35,NS,112,NS,10,NS,3.0,,,,,,
,PB3,06/29/2016,14.05,NS,920,NS,2,NS,1.5,,,,,,
,SP1,06/29/2016,14.01,NS,430,NS,10,NS,NS,,,,,,
,SP2,06/29/2016,6.97,NS,600,NS,2,NS,4.0,,,,,,
,TB1,06/29/2016,7.01,NS,440,NS,2,NS,3.5,,,,,,
,TB2,06/29/2016,6.54,NS,61,NS,2,NS,3.0,,,,,,
,F1,06/28/2016,6.90,NS,5900,NS,235,NS,NS,,,,,,
,F5,06/28/2016,7.66,NS,2300,NS,32,NS,NS,,,,,,
,G2,06/28/2016,6.52,6.20,20000,NS,2700,NS,5.0,,,,,,
,HC1,06/28/2016,4.31,NS,10,NS,10,NS,NS,,,,,,
,HC2,06/28/2016,4.56,NS,10,NS,10,NS,NS,,,,,,
,HC3,06/28/2016,5.40,NS,99,NS,10,NS,NS,,,,,,
,J14,06/28/2016,5.94,NS,4,NS,10,NS,NS,,,,,,
,J16,06/28/2016,6.68,NS,4,NS,4,NS,NS,,,,,,
,K1,06/28/2016,6.26,6.35,156,NS,40,NS,4.5,,,,,,
,K2,06/28/2016,6.37,6.71,92,NS,20,NS,6.0,,,,,,
,K3,06/28/2016,6.41,6.32,8400,NS,400,NS,6.0,,,,,,
,K4,06/28/2016,6.11,5.91,204,NS,10,NS,7.0,,,,,,
,K5,06/28/2016,6.54,5.29,50,NS,4,NS,3.5,,,,,,
,K5A,06/28/2016,6.14,6.28,47,NS,2,NS,3.0,,,,,,
,K6,06/28/2016,10.05,8.43,4,NS,2,NS,3.0,,,,,,
,N6,06/28/2016,6.36,6.49,132,NS,38,NS,3.5,,,,,,
,N7,06/28/2016,6.34,6.32,860,NS,160,NS,5.0,,,,,,
,N8,06/28/2016,6.63,6.75,470,NS,88,NS,4.5,,,,,,
,NC0,06/28/2016,5.09,5.05,200000,200000,6000,6000,1.0,,,,,,
,NC1,06/28/2016,6.58,6.30,41000,60000,4500,5200,2.0,,,,,,
,NC2,06/28/2016,6.57,6.53,59000,32000,6000,3800,2.0,,,,,,
,NC3,06/28/2016,7.54,7.66,57000,60000,4100,3600,2.0,,,,,,
,BR5,06/27/2016,13.60,NS,42,NS,10,NS,1.5,,,,,,
,E10,06/27/2016,7.93,5.98,2,NS,1,NS,2.5,,,,,,
,E11,06/27/2016,9.45,NS,5,NS,1,NS,2.0,,,,,,
,E14,06/27/2016,6.78,6.86,4,NS,1,NS,2.0,,,,,,
,E15,06/27/2016,5.60,NS,14,NS,1,NS,2.5,,,,,,
,E2,06/27/2016,6.40,6.33,7,NS,1,NS,3.0,,,,,,
,E4,06/27/2016,5.85,6.29,6,NS,1,NS,3.0,,,,,,
,E6,06/27/2016,6.63,6.66,184,NS,8,NS,2.0,,,,,,
,E7,06/27/2016,6.92,6.86,3,NS,1,NS,3.0,,,,,,
,E8,06/27/2016,7.80,5.92,2,NS,1,NS,2.5,,,,,,
,FB1,06/27/2016,6.27,6.28,17,NS,1,NS,2.0,,,,,,
,FLC1,06/27/2016,3.30,NS,290,NS,4,NS,2.0,,,,,,
,FLC2,06/27/2016,4.79,5.02,480,NS,22,NS,2.5,,,,,,
,H3,06/27/2016,7.06,7.23,9,NS,2,NS,1.5,,,,,,
,LN1,06/27/2016,9.56,NS,10,NS,1,NS,2.0,,,,,,
,N1,06/27/2016,7.82,6.67,1,NS,2,NS,3.0,,,,,,
,N3B,06/27/2016,6.71,6.51,2,NS,2,NS,3.0,,,,,,
,N4,06/27/2016,6.45,6.60,5,NS,2,NS,2.5,,,,,,
,N5,06/27/2016,6.97,7.17,1,NS,1,NS,3.5,,,,,,
,NR1,06/27/2016,6.69,6.54,2,NS,1,NS,2.5,,,,,,
,CIC2,06/23/2016,7.44,6.85,18800,NS,84,NS,NS,,,,,,
,E12,06/23/2016,7.72,NS,36,NS,4,NS,NS,,,,,,
,E13,06/23/2016,6.14,NS,9,NS,1,NS,NS,,,,,,
,GC3,06/23/2016,8.83,8.81,19,8,12,24,NS,,,,,,
,GC4,06/23/2016,8.67,8.64,15,27,4,12,NS,,,,,,
,GC5,06/23/2016,8.43,8.51,23,23,12,20,NS,,,,,,
,GC6,06/23/2016,7.80,7.75,54,34,12,8,NS,,,,,,
,HR03,06/23/2016,3.23,NS,240,NS,12,NS,NS,,,,,,
,HR1,06/23/2016,4.91,NS,3600,NS,4,NS,NS,,,,,,
,HR2,06/23/2016,1.31,NS,183,NS,20,NS,NS,,,,,,
,SP1,06/23/2016,6.91,NS,8,NS,12,NS,NS,,,,,,
,WC1,06/23/2016,7.07,NS,78,NS,10,NS,NS,,,,,,
,WC2,06/23/2016,8.87,NS,60,NS,24,NS,NS,,,,,,
,WC3,06/23/2016,6.68,NS,8,NS,10,NS,NS,,,,,,
,AC1,06/22/2016,7.63,NS,3400,NS,392,NS,NS,,,,,,
,AC2,06/22/2016,8.48,NS,4400,NS,1200,NS,NS,,,,,,
,BB2,06/22/2016,3.22,NS,99,NS,3,NS,2.0,,,,,,
,BB4,06/22/2016,6.62,NS,27,NS,1,NS,2.5,,,,,,
,BR1,06/22/2016,6.46,NS,2450,NS,173,NS,NS,,,,,,
,BR3,06/22/2016,6.33,NS,34,NS,20,NS,NS,,,,,,
,CIC3,06/22/2016,7.80,8.08,117,NS,2,NS,4.5,,,,,,
,GB1,06/22/2016,5.91,7.00,1,NS,1,NS,5.0,,,,,,
,J1,06/22/2016,7.23,6.79,1,NS,1,NS,4.0,,,,,,
,J10,06/22/2016,7.48,7.44,7,NS,1,NS,4.0,,,,,,
,J11,06/22/2016,10.92,7.54,23,NS,1,NS,4.0,,,,,,
,J12,06/22/2016,8.03,4.31,2,NS,1,NS,3.0,,,,,,
,J2,06/22/2016,7.74,7.40,2,NS,1,NS,4.0,,,,,,
,J3,06/22/2016,6.55,5.82,6,NS,1,NS,3.0,,,,,,
,J5,06/22/2016,6.81,6.39,6,NS,1,NS,3.5,,,,,,
,J7,06/22/2016,6.28,6.50,3,NS,1,NS,4.0,,,,,,
,J8,06/22/2016,4.87,5.19,11,NS,1,NS,4.0,,,,,,
,J9A,06/22/2016,6.16,6.23,16,NS,1,NS,3.5,,,,,,
,JA1,06/22/2016,5.00,4.72,6,NS,1,NS,4.0,,,,,,
,N16,06/22/2016,8.68,7.28,1,NS,1,NS,4.5,,,,,,
,N9,06/22/2016,7.49,7.60,1,NS,1,NS,5.0,,,,,,
,N9A,06/22/2016,7.32,7.90,1,NS,1,NS,4.5,,,,,,
,PB2,06/22/2016,8.97,NS,40,NS,3,NS,2.5,,,,,,
,PB3,06/22/2016,8.65,NS,28,NS,1,NS,3.0,,,,,,
,SP2,06/22/2016,7.23,NS,4,NS,1,NS,4.0,,,,,,
,TB1,06/22/2016,4.22,4.57,27,NS,5,NS,4.5,,,,,,
,TB2,06/22/2016,6.58,6.95,10,NS,2,NS,4.5,,,,,,
,F1,06/21/2016,10.02,NS,360,NS,6,NS,NS,,,,,,
,F5,06/21/2016,10.06,NS,370,NS,4,NS,NS,,,,,,
,G2,06/21/2016,6.96,7.27,2,NS,2,NS,6.0,,,,,,
,HC1,06/21/2016,4.08,NS,100,NS,56,NS,NS,,,,,,
,HC2,06/21/2016,6.47,NS,2,NS,20,NS,NS,,,,,,
,HC3,06/21/2016,8.00,NS,50,NS,8,NS,NS,,,,,,
,J14,06/21/2016,6.48,NS,9,NS,2,NS,NS,,,,,,
,J16,06/21/2016,8.56,NS,8,NS,2,NS,NS,,,,,,
,K1,06/21/2016,7.06,7.15,2,NS,2,NS,5.5,,,,,,
,K2,06/21/2016,7.04,7.07,2,NS,1,NS,4.0,,,,,,
,K3,06/21/2016,6.59,6.74,8,NS,6,NS,4.0,,,,,,
,K4,06/21/2016,6.16,5.97,2,NS,2,NS,4.0,,,,,,
,K5,06/21/2016,6.30,6.33,9,NS,2,NS,4.0,,,,,,
,K5A,06/21/2016,8.24,7.77,4,NS,1,NS,4.0,,,,,,
,K6,06/21/2016,14.01,11.97,1,NS,1,NS,2.5,,,,,,
,N6,06/21/2016,7.27,7.02,4,NS,1,NS,4.0,,,,,,
,N7,06/21/2016,7.84,7.89,2,NS,1,NS,6.0,,,,,,
,N8,06/21/2016,8.03,8.23,2,NS,1,NS,4.5,,,,,,
,NC0,06/21/2016,5.16,5.09,88,96,24,20,3.0,,,,,,
,NC1,06/21/2016,4.76,4.49,11,36,12,40,4.0,,,,,,
,NC2,06/21/2016,5.27,4.83,31,50,8,24,4.0,,,,,,
,NC3,06/21/2016,5.80,5.79,25,19,4,4,3.0,,,,,,
,BR5,06/20/2016,6.42,NS,4,NS,2,NS,2.5,,,,,,
,E10,06/20/2016,8.05,6.41,2,NS,1,NS,3.0,,,,,,
,E11,06/20/2016,6.60,NS,4,NS,1,NS,3.0,,,,,,
,E14,06/20/2016,6.28,6.24,2,NS,1,NS,2.5,,,,,,
,E15,06/20/2016,5.84,5.85,92,NS,1,NS,3.0,,,,,,
,E2,06/20/2016,6.63,6.68,2,NS,2,NS,3.5,,,,,,
,E4,06/20/2016,6.68,6.18,5,NS,4,NS,3.0,,,,,,
,E6,06/20/2016,5.91,5.97,1,NS,2,NS,3.0,,,,,,
,E7,06/20/2016,6.36,6.32,6,NS,1,NS,3.0,,,,,,
,E8,06/20/2016,6.53,6.38,5,NS,1,NS,3.0,,,,,,
,FB1,06/20/2016,6.02,5.98,25,NS,1,NS,3.0,,,,,,
,FLC1,06/20/2016,5.11,5.11,69,NS,2,NS,3.0,,,,,,
,FLC2,06/20/2016,5.64,5.71,80,NS,1,NS,3.0,,,,,,
,H3,06/20/2016,6.06,5.99,20,NS,12,NS,3.0,,,,,,
,LN1,06/20/2016,10.02,NS,1,NS,1,NS,2.5,,,,,,
,N1,06/20/2016,8.06,6.68,1,NS,1,NS,2.5,,,,,,
,N3B,06/20/2016,7.55,6.53,2,NS,1,NS,3.0,,,,,,
,N4,06/20/2016,7.40,6.65,2,NS,3,NS,3.0,,,,,,
,N5,06/20/2016,7.29,7.15,1,NS,2,NS,2.5,,,,,,
,NR1,06/20/2016,7.23,6.50,1,NS,30,NS,2.5,,,,,,
,AC1,06/16/2016,4.99,NS,800,NS,1200,NS,NS,,,,,,
,AC2,06/16/2016,5.07,NS,300,NS,432,NS,NS,,,,,,
,BR1,06/16/2016,5.92,NS,2000,NS,1100,NS,NS,,,,,,
,BR3,06/16/2016,4.52,NS,184,NS,96,NS,NS,,,,,,
,E12,06/16/2016,9.00,NS,22,NS,4,NS,NS,,,,,,
,E13,06/16/2016,7.04,NS,3,NS,1,NS,NS,,,,,,
,HR03,06/16/2016,5.56,NS,680,NS,84,NS,NS,,,,,,
,HR1,06/16/2016,6.95,NS,2000,NS,72,NS,NS,,,,,,
,HR2,06/16/2016,3.95,NS,460,NS,270,NS,NS,,,,,,
,WC1,06/16/2016,3.34,NS,118,NS,52,NS,NS,,,,,,
,WC2,06/16/2016,1.96,NS,26,NS,24,NS,NS,,,,,,
,WC3,06/16/2016,7.31,NS,11,NS,3,NS,NS,,,,,,
,BB2,06/15/2016,3.76,NS,1250,NS,10,NS,2.5,,,,,,
,BB4,06/15/2016,8.81,NS,9,NS,1,NS,3.0,,,,,,
,CIC2,06/15/2016,4.41,NS,25000,NS,850,NS,NS,,,,,,
,CIC3,06/15/2016,6.97,NS,5000,NS,21,NS,5.0,,,,,,
,GB1,06/15/2016,7.93,NS,2,NS,1,NS,4.5,,,,,,
,GC3,06/15/2016,9.14,NS,31,NS,12,NS,NS,,,,,,
,GC4,06/15/2016,8.94,8.68,38,15,28,20,NS,,,,,,
,GC5,06/15/2016,8.89,8.36,31,15,12,12,NS,,,,,,
,GC6,06/15/2016,8.45,7.81,19,19,14,50,NS,,,,,,
,J1,06/15/2016,10.85,NS,3,NS,2,NS,3.0,,,,,,
,J10,06/15/2016,10.76,NS,1,NS,1,NS,3.5,,,,,,
,J11,06/15/2016,13.77,NS,1,NS,1,NS,4.0,,,,,,
,J12,06/15/2016,13.72,NS,4,NS,1,NS,2.0,,,,,,
,J2,06/15/2016,9.17,NS,1,NS,1,NS,3.5,,,,,,
,J3,06/15/2016,10.81,NS,1,NS,12,NS,4.0,,,,,,
,J5,06/15/2016,9.69,NS,2,NS,1,NS,3.0,,,,,,
,J7,06/15/2016,10.32,NS,4,NS,2,NS,3.0,,,,,,
,J8,06/15/2016,9.30,NS,4,NS,1,NS,3.0,,,,,,
,J9A,06/15/2016,8.84,NS,6,NS,1,NS,4.0,,,,,,
,JA1,06/15/2016,8.75,NS,11,NS,1,NS,2.5,,,,,,
,N16,06/15/2016,8.75,NS,1,NS,1,NS,9.5,,,,,,
,N9,06/15/2016,7.90,NS,5,NS,1,NS,7.0,,,,,,
,N9A,06/15/2016,8.77,NS,1,NS,1,NS,4.5,,,,,,
,PB2,06/15/2016,12.28,NS,4,NS,1,NS,3.0,,,,,,
,PB3,06/15/2016,9.77,NS,1,NS,1,NS,4.0,,,,,,
,SP1,06/15/2016,14.31,NS,22,NS,4,NS,NS,,,,,,
,SP2,06/15/2016,8.09,NS,12,NS,1,NS,3.0,,,,,,
,TB1,06/15/2016,4.18,NS,36,NS,4,NS,6.5,,,,,,
,TB2,06/15/2016,7.48,NS,10,NS,2,NS,5.0,,,,,,
,F1,06/14/2016,9.85,NS,2,NS,2,NS,NS,,,,,,
,F5,06/14/2016,11.66,NS,12,NS,2,NS,NS,,,,,,
,G2,06/14/2016,6.51,NS,2,NS,1,NS,6.0,,,,,,
,HC1,06/14/2016,2.87,NS,35,NS,8,NS,NS,,,,,,
,HC2,06/14/2016,2.74,NS,25,NS,2,NS,NS,,,,,,
,HC3,06/14/2016,6.77,NS,24,NS,2,NS,NS,,,,,,
,J14,06/14/2016,11.59,NS,6,NS,2,NS,NS,,,,,,
,J16,06/14/2016,9.28,NS,5,NS,2,NS,NS,,,,,,
,K1,06/14/2016,6.75,NS,4,NS,1,NS,4.0,,,,,,
,K2,06/14/2016,7.18,NS,4,NS,1,NS,5.0,,,,,,
,K3,06/14/2016,6.47,NS,2,NS,1,NS,6.5,,,,,,
,K4,06/14/2016,6.36,NS,2,NS,1,NS,5.0,,,,,,
,K5,06/14/2016,6.18,NS,2,NS,1,NS,6.0,,,,,,
,K5A,06/14/2016,6.24,NS,2,NS,1,NS,4.0,,,,,,
,K6,06/14/2016,9.08,NS,1,NS,1,NS,2.5,,,,,,
,N6,06/14/2016,6.45,NS,8,NS,2,NS,2.5,,,,,,
,N7,06/14/2016,7.21,NS,2,NS,1,NS,3.0,,,,,,
,N8,06/14/2016,6.75,NS,2,NS,1,NS,4.5,,,,,,
,NC0,06/14/2016,5.73,NS,280,NS,220,NS,3.5,,,,,,
,NC1,06/14/2016,6.59,NS,28,NS,4,NS,3.0,,,,,,
,NC2,06/14/2016,5.58,NS,14,NS,30,NS,3.0,,,,,,
,NC3,06/14/2016,5.43,NS,19,NS,16,NS,4.0,,,,,,
,BR5,06/13/2016,11.01,NS,97,NS,190,NS,2.0,,,,,,
,E10,06/13/2016,8.54,NS,1,NS,10,NS,4.0,,,,,,
,E11,06/13/2016,7.92,NS,18,NS,1,NS,1.5,,,,,,
,E14,06/13/2016,7.00,NS,4,NS,1,NS,3.0,,,,,,
,E15,06/13/2016,7.25,NS,112,NS,3,NS,2.0,,,,,,
,E2,06/13/2016,6.28,NS,4,NS,1,NS,3.0,,,,,,
,E4,06/13/2016,6.52,NS,8,NS,1,NS,3.0,,,,,,
,E6,06/13/2016,6.97,NS,40,NS,4,NS,1.5,,,,,,
,E7,06/13/2016,7.29,NS,8,NS,10,NS,2.5,,,,,,
,E8,06/13/2016,7.41,NS,5,NS,1,NS,2.0,,,,,,
,FB1,06/13/2016,7.43,NS,148,NS,4,NS,2.0,,,,,,
,FLC1,06/13/2016,4.97,NS,3900,NS,44,NS,2.5,,,,,,
,FLC2,06/13/2016,6.64,NS,1700,NS,128,NS,3.0,,,,,,
,H3,06/13/2016,6.27,NS,38,NS,17,NS,2.5,,,,,,
,LN1,06/13/2016,8.38,NS,24,NS,1,NS,0.5,,,,,,
,N1,06/13/2016,8.12,NS,10,NS,2,NS,2.0,,,,,,
,N3B,06/13/2016,8.04,NS,16,NS,3,NS,2.5,,,,,,
,N4,06/13/2016,7.96,NS,11,NS,4,NS,2.5,,,,,,
,N5,06/13/2016,7.45,NS,3,NS,1,NS,3.0,,,,,,
,NR1,06/13/2016,7.97,NS,4,NS,2,NS,2.5,,,,,,
,AC1,06/09/2016,8.47,NS,2700,NS,540,NS,NS,,,,,,
,AC2,06/09/2016,8.43,NS,5300,NS,410,NS,NS,,,,,,
,BR1,06/09/2016,7.34,NS,4200,NS,910,NS,NS,,,,,,
,BR3,06/09/2016,5.29,NS,22000,NS,920,NS,NS,,,,,,
,CIC3,06/08/2016,5.98,NS,45,NS,7,NS,4.0,,,,,,
,GB1,06/08/2016,6.88,NS,11,NS,2,NS,4.0,,,,,,
,N9,06/08/2016,7.81,NS,1,NS,1,NS,5.0,,,,,,
,N9A,06/08/2016,7.83,NS,1,NS,1,NS,6.5,,,,,,
,G2,06/07/2016,6.00,NS,14,NS,4,NS,4.0,,,,,,
,K1,06/07/2016,6.43,NS,25,NS,6,NS,4.0,,,,,,
,K2,06/07/2016,6.18,NS,47,NS,2,NS,5.0,,,,,,
,K3,06/07/2016,6.00,NS,100,NS,2,NS,7.0,,,,,,
,K4,06/07/2016,5.44,NS,19,NS,4,NS,3.5,,,,,,
,K5,06/07/2016,7.71,NS,11,NS,2,NS,3.0,,,,,,
,K5A,06/07/2016,7.17,NS,3,NS,2,NS,3.5,,,,,,
,K6,06/07/2016,13.94,NS,3,NS,2,NS,3.0,,,,,,
,N6,06/07/2016,5.99,NS,18,NS,4,NS,3.0,,,,,,
,N7,06/07/2016,7.20,NS,10,NS,2,NS,3.0,,,,,,
,N8,06/07/2016,7.16,NS,12,NS,2,NS,5.0,,,,,,
,NC0,06/07/2016,12.30,NS,4300,NS,350,NS,2.0,,,,,,
,NC1,06/07/2016,12.95,NS,5900,NS,470,NS,2.0,,,,,,
,NC2,06/07/2016,9.62,NS,4200,NS,310,NS,3.0,,,,,,
,NC3,06/07/2016,11.24,NS,2300,NS,30,NS,2.5,,,,,,
